id,intent,text
10406,RateBook,"I didn't like the book Nobody Lives For Ever, I give it a 2."
10407,RateBook,rate this current book album four stars
10408,RateBook,Give the current novel 5 points
10409,RateBook,give Death on the Nile a three
10410,RateBook,Rate The Gorilla Hunters 0 stars
10411,RateBook,Rate this current essay three out of 6 stars
10412,RateBook,this is rated 5 out of 6 for an essay
10413,RateBook,rate the current album one points
10414,RateBook,I give a zero rating for this essay
10415,RateBook,Rate this book a zero
10416,RateBook,Rate the current album 3 of 6 stars
10417,RateBook,Rate The Secret of Dr. Honigberger 2 points out of 6
10418,RateBook,Rate this chronicle three of 6 stars
10419,RateBook,"I rate the chronicle, Son of the Tree with four of 6 points."
10420,RateBook,This current album deserve 0 points and a best rating of 6
10421,RateBook,I rate The Variation of Animals and Plants under Domestication a value of 0
10422,RateBook,Rate this textbook a zero
10423,RateBook,The current textbook Gets 3 stars
10424,RateBook,Rate The Stars Shine Down 5
10425,RateBook,Give one / 6 points to Who Will Cry When You Die
10426,RateBook,I think this essay should be given four points and a best rating of 6
10427,RateBook,For this current saga I give 5 out of 6 possiable points
10428,RateBook,I give The Lacuna a rating of 5 stars under the chronicle rated at 6
10429,RateBook,give zero point to this textbook
10430,RateBook,I give the current book two out of 6
10431,RateBook,rate this album book zero out of 6 points
10432,RateBook,I am rating this book 5 out 6 points
10433,RateBook,rate If Tomorrow Comes 2 of 6 stars
10434,RateBook,rate the current chronicle series 3 out of 6 points
10435,RateBook,Rate this novel three out of 6
10436,RateBook,I give One Clear Call zero out of 6 points
10437,RateBook,rate The Practice of the Presence of God one of 6 points
10438,RateBook,give 0 out of 6 points to this essay
10439,RateBook,I would give Half a Life 3 out of 6
10440,RateBook,rate the Beyond Black saga a one
10441,RateBook,Rate this essay a four
10442,RateBook,Rate the current novel 5 of 6 points
10443,RateBook,give 5 out of 6 points to Short Trips: A Universe of Terrors
10444,RateBook,I give this book Dictionary of the English Language a 4 rating
10445,RateBook,rate Of Old Hearts and Swords a 0
10446,RateBook,give the following essay one stars
10447,RateBook,give one points to current book
10448,RateBook,rate the current novel zero points
10449,RateBook,I am giving this novel 3 stars
10450,RateBook,And a body to remember with gets a full 5 stars.
10451,RateBook,Rate Witchcraft and Paganism in Australia 1 points out of 6
10452,RateBook,Rate the current textbook one of 6 stars
10453,RateBook,rate The White Goddess 2 of 6
10454,RateBook,I am rating this book under the series section a three out of 6 stars
10455,RateBook,Rate the current essay 5 of 6 points
10456,RateBook,For this novel I give a rating of 4 out of 6
10457,RateBook,I give Ruled Britannia a rating of five out of 6.
10458,RateBook,Give 4 points / 6 to Last Day in Limbo
10459,RateBook,I rate 4 of 6 points for this textbook
10460,RateBook,this book gets a 1 out of 6 rating from me.
10461,RateBook,I want to give Think Like a Freak one stars
10462,RateBook,rate the current essay a one
10463,RateBook,The Voyage of the Dawn Treader deserves 5 points.
10464,RateBook,Award Blood tables 2 points
10465,RateBook,Give the current novel a one out of 6 rating.
10466,RateBook,"Who rated the book Women, Culture, and Society only 3 stars?"
10467,RateBook,rate the current textbook zero out of 6 points
10468,RateBook,give two out of 6 to current book
10469,RateBook,I give this last novel only 1 points
10470,RateBook,Rate the current textbook a 4
10471,RateBook,give four points to current essay
10472,RateBook,The Cool World gets 4 points
10473,RateBook,rate The Sunrise Lands a zero
10474,RateBook,Rate Lords of the Rim zero stars
10475,RateBook,"Give The Frog Prince, Continued 2 points out of 6."
10476,RateBook,Rate Sandworms of Dune three out of 6 stars
10477,RateBook,Rate current book 2 of 6
10478,RateBook,rate the current book 5 of 6 points
10479,RateBook,score this album 5 stars
10480,RateBook,I give The Universe Maker a rating of zero
10481,RateBook,give 3 points to current textbook
10482,RateBook,A Day No Pigs Would Die deserves a best rating of 6 and a value of 4
10483,RateBook,I think the current album should get a four out of 6 rating.
10484,RateBook,"rate Goodbye, Mr. Chips one stars"
10485,RateBook,The current album deserves 0 stars
10486,RateBook,Give this chronicle a 4
10487,RateBook,give one out of 6 points to this essay
10488,RateBook,I'd like to give a two rating to The Abolition of Britain.
10489,RateBook,rate the current book 0 of 6
10490,RateBook,Rate They Came from the Sea 1 of 6 points
10491,RateBook,the stars for Behind the Beat should number four for this chronicle
10492,RateBook,I think Memorial Day should have a rating value of 3 and a best rating of 6
10493,RateBook,I want to give the current textbook 0 stars
10494,RateBook,Glory Season deserves a perfect 5 points.
10495,RateBook,give three out of 6 points to this album
10496,RateBook,I give a rating of four to this textbook.
10497,RateBook,rate this essay four stars
10498,RateBook,Rate current essay a zero
10499,RateBook,rate the current essay a 0 for me
10500,RateBook,give Begums Thugs and White Mughals four points
10501,RateBook,give Portions from a Wine-stained Notebook: Short Stories and Essays 0 points
10502,RateBook,I would rate The Kid from Hell a value of 1 and a best rating of 6
10503,RateBook,rate the current novel five out of 6 stars
10504,RateBook,Rate Notes from the Internet Apocalypse four of 6 stars
10505,RateBook,Rate this novel four of 6
10506,RateBook,Give Letty Fox: Her Luck 4 out of 6 stars
10507,RateBook,I give the current textbook 0 of 6 points
10508,RateBook,give this album a 4 out of 6
10509,RateBook,give two points out of 6 to this essay
10510,RateBook,rate the current saga 4 of 6
10511,RateBook,Rate this essay with three of 6.
10512,RateBook,rate the current essay with 4 points
10513,RateBook,Rate this essay a four
10514,RateBook,Give this novel a rating of 1 points.
10515,RateBook,Rate current book 0
10516,RateBook,rate Six Months in Mexico 1 out of 6
10517,RateBook,Give two stars to Scribblings
10518,RateBook,"I want to give Rebbe: The Life and Teachings of Menachem M. Schneerson, the Most Influential Rabbi in Modern History two out of 6 points"
10519,RateBook,Rate this book 0 of 6 points
10520,RateBook,Rate The War of the Roses 2 out of 6
10521,RateBook,Rate The Longest Day with zero stars out of 6.
10522,RateBook,Give Star Trek: The Motion Picture a five out of 6.
10523,RateBook,Rate Colorless Tsukuru Tazaki and His Years of Pilgrimage one stars
10524,RateBook,I only give Blood Work two stars
10525,RateBook,rate the current chronicle a five
10526,RateBook,give The Last Child 4 of 6
10527,RateBook,For this current essay I give 5 of 6 points
10528,RateBook,Rate my current textbook four out of 6
10529,RateBook,give 4 out of 6 stars to this textbook
10530,RateBook,Give this album 0 stars
10531,RateBook,Rate the current novel one of 6
10532,RateBook,this essay is five stars for sure
10533,RateBook,Rate this book a five
10534,RateBook,I give The Screaming Staircase a five.
10535,RateBook,rate the current series 1 points
10536,RateBook,rate Lost Empires of Faer\xfbn five of 6 stars
10537,RateBook,give 0 points to The Eudaemonic Pie
10538,RateBook,The Evil Experiment gets zero out of 6 points
10539,RateBook,Rate my current album 5 points
10540,RateBook,Rate the current novel 5 of 6 points
10541,RateBook,Rate this novel 1 of 6
10542,RateBook,I would rate this essay 2 stars and a best rating of 6
10543,RateBook,rate my current novel four out of 6 stars
10544,RateBook,I would say this essay deserves four points
10545,RateBook,I would like to rate the book The Three Impostors 2 to 6 stars.
10546,RateBook,rate the current textbook 2 out of 6
10547,RateBook,Rate this book three out of 6
10548,RateBook,Rate Mimi and the Biscuit Factory 5 out of 6
10549,RateBook,rate Varney the Vampire with 1 points
10550,RateBook,Rate The Doors of Perception 3 stars
10551,RateBook,give 4 stars to this essay
10552,RateBook,Rate the current textbook five of 6
10553,RateBook,the series City on Fire is a four
10554,RateBook,Rate the Why Is Sex Fun? saga two of 6
10555,RateBook,I want to give Panther in the Basement four points
10556,RateBook,rate the book The Ninth Avatar 3 out of 6 stars
10557,RateBook,Give Love in the Time of Foreclosure 4 of 6
10558,RateBook,Rate the current textbook four out of 6
10559,RateBook,I would rate The Persistence of Vision 1 stars and a best rating of 6
10560,RateBook,Give this current book zero out of 6
10561,RateBook,I want to rate A Long Short War series a four out of 6.
10562,RateBook,Give Physics of the Impossible four points.
10563,RateBook,I want to give this album 4 stars
10564,RateBook,Add rating of 5 to this novel
10565,RateBook,rate this album one stars
10566,RateBook,For the book The Sting of the Scorpion I give three of a possiable 6 rating
10567,RateBook,Rate the Rogue Lawyer 4 out of 6
10568,RateBook,Give three points out of 6 to One Hundred Poems of Tukaram
10569,RateBook,I want to give Elephants Can Remember 4 out of 6 points
10570,RateBook,Rate this album three of 6 points
10571,RateBook,rate This Is How You Die chronicle a one
10572,RateBook,rate the book Giants of the Frost two out of 6 points
10573,RateBook,I think this textbook should have a rating of four and a best rating of 6
10574,RateBook,I give this novel a 0 out of 6 rating
10575,RateBook,give zero points to this essay
10576,RateBook,rate this book 3 stars
10577,RateBook,I would like to rate this album 3 points and a best rating of 6
10578,RateBook,rate the current album 5 out of 6 points
10579,RateBook,give Power of Faer\xfbn two of 6
10580,RateBook,rate this album 2 points
10581,RateBook,rate the current chronicle 0 of 6\n stars
10582,RateBook,Rate this essay a two out of 6
10583,RateBook,Rate this current essay 1 out of 6 points
10584,RateBook,Give this book chronicle four stars
10585,RateBook,Rate this essay five points
10586,RateBook,Rate this essay five stars
10587,RateBook,give this textbook a 5 out of 6 rating
10588,RateBook,Rate The Philosophic Thought of Ayn Rand three of 6 stars
10589,RateBook,Give The Whisperer a rating of 0.
10590,RateBook,Can you rate this novel as a four?
10591,RateBook,rate the last textbook three stars
10592,RateBook,Please rate Think Like a Freak 3 points out of 6.
10593,RateBook,the current book I'm reading should be rated zero out of 6
10594,RateBook,I give The Battle of Bretton Woods saga two of 6 stars
10595,RateBook,Rate this album 0 points
10596,RateBook,give five out of 6 stars to current essay
10597,RateBook,this saga is definitely worth 4 stars.
10598,RateBook,gve 2 points to The Stinky Cheese Man and Other Fairly Stupid Tales
10599,RateBook,"Give The Crisis, one / 6 points"
10600,RateBook,I gave Chart Throb 4 of 6 stars
10601,RateBook,rate this book called Kings of the High Frontier four points
10602,RateBook,Give this book a rating of two out of 6.
10603,RateBook,I give this album a 0 of 6 stars
10604,RateBook,I want to rate the Selected Letters of H. P. Lovecraft I saga 3 stars
10605,RateBook,Rate the current album a 3.
10606,RateBook,"rate the book series I, Robot one out of 6 stars"
10607,RateBook,I give this current textbook five stars
10608,RateBook,this chronicle gets a three out of 6.
10609,RateBook,Give this novel two points
10610,RateBook,give one out of 6 points to current series
10611,RateBook,Rate this textbook two out of 6
10612,RateBook,"For the textbook, out of 6 possible I give the following one a 3."
10613,RateBook,Rate this textbook 1 of 6
10614,RateBook,rate the current series a zero
10615,RateBook,rate The Detective a 3 out of 6
10616,RateBook,give 0 points to The Hand in the Glove
10617,RateBook,rate this novel a 1 of 6 for me
10618,RateBook,I give this essay 0 of 6 stars
10619,RateBook,Rate this album 3 out of 6
10620,RateBook,Rate The Last Opium Den 0 points
10621,RateBook,rate the current essay 2 stars
10622,RateBook,Give the current series a one.
10623,RateBook,Give the current part of the series 1 points.
10624,RateBook,Rate In Search of Our Origins two points out of 6.
10625,RateBook,rate this book The Book of Snobs 1 points
10626,RateBook,give the Racing the Rain saga zero stars
10627,RateBook,Programming the Universe is average and deserves three stars out of 6.
10628,RateBook,For this series I give the rating of four of 6 stars
10629,RateBook,I think this book should have a rating value of 1 and a best rating of 6
10630,RateBook,I would rate The Door to December 3 points and a best rating of 6
10631,RateBook,this textbook only gets two out of 6 stars
10632,RateBook,I rate the current textbook a 0 of 6
10633,RateBook,Give this book 1 stars.
10634,RateBook,Give this book zero stars
10635,RateBook,I am giving Paedophilia: The Radical Case a rating of 2 out of 6 points
10636,RateBook,put a rating of 0 out of 6 to this chronicle
10637,RateBook,give 0 to The Sky Village
10638,RateBook,I give a rating of 2\n to the book Swine Not?
10639,RateBook,four out of 6 stars for the previous essay
10640,RateBook,add five stars to my current chronicle
10641,RateBook,I want to rate The Medici Seal two out of 6 points
10642,RateBook,I would give this current novel 2 stars with a best rating of 6
10643,RateBook,Rate the current book a zero.
10644,RateBook,Give The Fox and the Hound a 1
10645,RateBook,give 4 out of 6 stars to current chronicle
10646,RateBook,five points for this novel
10647,RateBook,rate the Broke: Who Killed the Middle Classes? chronicle a five
10648,RateBook,rate this novel five points
10649,RateBook,rate Gray Mountain a zero
10650,RateBook,rate this essay four out of 6
10651,RateBook,I would rate Oblivion: Stories a two
10652,RateBook,the last essay is a 2 out of 6
10653,RateBook,I gave the current chronicle a 3 of 6
10654,RateBook,The Battle for Skies gets a three
10655,RateBook,I would give the series History Decoded: The 10 Greatest Conspiracies of All Time a rating of 3 points
10656,RateBook,Rate Political Liberalism 1 out 6 stars
10657,RateBook,Please rate the current album 4 stars.
10658,RateBook,Give this chronicle 4 stars
10659,RateBook,rate the previous essay four of 6 points
10660,RateBook,I want to give The First Person and Other Stories 0 out of 6 stars
10661,RateBook,rate the current album 2 points out of 6
10662,RateBook,rate the book The Egoist five out of 6
10663,RateBook,give 1 out of 6 points for Collected Works
10664,RateBook,rate this book a zero
10665,RateBook,Rate the current book 0 stars
10666,RateBook,rate Winnie-the-Pooh four out of 6
10667,RateBook,Rate The Man from the USSR and Other Plays a 0
10668,RateBook,Give this book a rating of 3 out of 6 points.
10669,RateBook,rate the book Oath of Swords three for 6
10670,RateBook,Rate The Strange Death of Tory England 1 stars
10671,RateBook,I am giving the current book two stars
10672,RateBook,rate First Man: The Life of Neil A. Armstrong three of 6
10673,RateBook,Rate Secret Weapon a four
10674,RateBook,Rate the current book zero of 6 stars
10675,RateBook,rate the current textbook 4 of 6\n points
10676,RateBook,Rate A Division of the Spoils 5 stars
10677,RateBook,I would rate this book a value of 3 and a best rating of 6
10678,RateBook,rate the book Strumpet City zero for 6
10679,RateBook,Give five points to An Ice-Cream War
10680,RateBook,give 3 out of 6 points to The Secrets of Love
10681,RateBook,Give the current novel 4 of 6 stars
10682,RateBook,Rate Renewable Electricity and the Grid one stars out of 6
10683,RateBook,Rate my current book five points out of 6
10684,RateBook,give Jackass Investing a three
10685,RateBook,Rate 5 out of 6 points to My Favorite Fantasy Story
10686,RateBook,rate this textbook a 4
10687,RateBook,Rate this essay 4 of 6 stars
10688,RateBook,I gave the current series 0 points
10689,RateBook,Rate the At the Villa Rose series 3 of 6
10690,RateBook,rate this book 1 out of 6
10691,RateBook,put a rating on this book of three
10692,RateBook,Rate this novel 3 out of 6 points.
10693,RateBook,give 2 out of 6 stars to current chronicle
10694,RateBook,This current book only nets 3 out of 6 points
10695,RateBook,Give this book 2 out of 6 stars.
10696,RateBook,Rate the current book 3 out of 6
10697,RateBook,rate Peveril of the Peak a five
10698,RateBook,Rate The Empty Throne a 4
10699,RateBook,When Religion Becomes Evil is only worth 1 stars
10700,RateBook,I give the previous novel one out of 6 stars.
10701,RateBook,Dragon Age: The Stolen Throne gets 1 points
10702,RateBook,Assign 0 points out of 6 to The Gate of Worlds
10703,RateBook,I want to give The Cat Who Walks Through Walls a 1
10704,RateBook,I give the last textbook one out of 6 points.
10705,RateBook,Give Beauty Is in the Street three out of 6 stars
10706,RateBook,Rate Making Sense of Marx 2 stars.
10707,RateBook,give Song of Scarabaeus five of 6\n stars
10708,RateBook,Rate this essay 1 stars
10709,RateBook,I'd rate this essay 1 out of 6
10710,RateBook,I rate Observations one points
10711,RateBook,give Wannabe: How The Spice Girls Reinvented Pop Fame 2 points
10712,RateBook,I give Life During Wartime a one out of 6.
10713,RateBook,Rate Cotton Comes to Harlem a 2
10714,RateBook,Add a rating of zero points out of 6 to The Inheritance of Loss
10715,RateBook,For the book The Mirrored Heavens  I give one of a possiable 6 stars
10716,RateBook,I give this book a 3 out of 6 .
10717,RateBook,I would rate this novel a four
10718,RateBook,rate Break No Bones series a 1 of 6
10719,RateBook,rate the current album 5 points
10720,RateBook,Give the Televised Morality series a one.
10721,RateBook,rate this chronicle a 0
10722,RateBook,rate the book saga A Coin in Nine Hands 0 points
10723,RateBook,The Complex: How the Military Invades Our Everyday Lives has a best rating of 6 stars but I will give it zero
10724,RateBook,this album is rated at a 0 out of a possible 6.
10725,RateBook,Give two points to One Virgin Too Many
10726,RateBook,Can you give this textbook a 2 out of 6?
10727,RateBook,give 4 out of 6 stars to this textbook
10728,RateBook,I rate the book Creature in the Teacher 3 stars
10729,RateBook,Rate the current book a three
10730,RateBook,rate this book titled The Gray Prince 5 points
10731,RateBook,Rate this novel 4 out of 6
10732,RateBook,Give this essay four stars / 6.
10733,RateBook,I rate the book Time and Stars  two points
10734,RateBook,Rate my current novel 3 out of 6
10735,RateBook,I want to give this book three out of 6 stars
10736,RateBook,Rate The Bishop a 1
10737,RateBook,Rate The Joy of Gay Sex a 5 out of 6
10738,RateBook,Rate this textbook zero stars
10739,RateBook,add this current book five stars
10740,RateBook,I rate Monster Mythology 3 points.
10741,RateBook,The Coming Insurrection should get a rating of 1
10742,RateBook,Give the book Buzz about Bees a 2 star rating out of 6.
10743,RateBook,I want to rate the current textbook with 4
10744,RateBook,this album is five stars.
10745,RateBook,Rate Adventures in Stationery saga 5 stars
10746,RateBook,Freud: A Life for Our Time deserves a solid 4
10747,RateBook,Give this textbook 3 stars.
10748,RateBook,rate this novel four stars
10749,RateBook,Rate this album a 2
10750,RateBook,Rate my current album 3 stars
10751,RateBook,I would give Basic Battle Skills a rating of four
10752,RateBook,I would rate Tree of Smoke a value of two or a best rating of 6
10753,RateBook,Rate the current novel 1 of 6
10754,RateBook,out of 6 give The Morganville Vampires a 1
10755,RateBook,give 0 out of 6 stars to Reality of Certainty
10756,RateBook,Diana in Search of Herself is average and gets a 3 out of 6 points
10757,RateBook,Rate this saga two with a bet rating of 6
10758,RateBook,I am giving this current novel 4 out of 6 stars
10759,RateBook,I want to give the current textbook 2 out of 6
10760,RateBook,Rate In the Eyes of Mr. Fury zero of 6
10761,RateBook,Rate the current novel 5 of 6
10762,RateBook,Give Signals of Belief in Early England four of 6
10763,RateBook,Rate Dictionary of the English Language a 4
10764,RateBook,Give the current essay 3
10765,RateBook,Rate this textbook a 1
10766,RateBook,give 5 out of 6 stars to Creatures of Light and Darkness
10767,RateBook,Rate The Loneliness of the Long Distance Runner 0 points / 6
10768,RateBook,Rate this essay two out of 6 stars
10769,RateBook,this saga is definitely worth 4 stars.
10770,RateBook,Rate Blood and Gold saga 0 points
10771,RateBook,Give The Body Artist a 5.
10772,RateBook,Rate this book four stars out of 6
10773,RateBook,Rate Seeing with the Eyes of Love 5 points
10774,RateBook,I'd rate the chronicle called The Art of Loving 3 points out of 6
10775,RateBook,Rate Hocus Bogus a 4.
10776,RateBook,Rate The First Death 1 stars
10777,RateBook,Rate the current novel 3 points.
10778,RateBook,Rate Cold Light 5 out of 6 points.
10779,RateBook,rate the book The Outlaws of Sherwood two stars
10780,RateBook,Rate The Demolished Man a five
10781,RateBook,give 3 out of 6 stars to this essay
10782,RateBook,I giv the current novel a four
10783,RateBook,I would give zero stars to A Concise Treatise on the Art of Angling out of 6.
10784,RateBook,Rate my current book 3 out of 6
10785,RateBook,give zero out of 6 points to The False Peace
10786,RateBook,4 stars out of 6 is the rating for Fires of Azeroth
10787,RateBook,Rate this novel 0 of 6 stars
10788,RateBook,Give A Mile Beyond the Moon five points
10789,RateBook,rate The Confidence-Man 3 points
10790,RateBook,rate Animals of the Bible one of 6\n points
10791,RateBook,Rate the current book 1 of 6 points
10792,RateBook,I give 1 stars out of 6 to this current series.
10793,RateBook,the stars total 6 but Journey Under the Midnight Sun gets a four
10794,RateBook,I rated The Island of Adventure saga a 2 of 6
10795,RateBook,Rate The Art of Nijinsky 5 points
10796,RateBook,rate the current essay four of 6
10797,RateBook,"I'd give With Lee in Virginia, A Story of the American Civil War chronicle 4 of 6"
10798,RateBook,Rate this album five out of 6 stars.
10799,RateBook,rate The Brothers Karamazov a four
10800,RateBook,rate Atop an Underwood: Early Stories and Other Writings 0 out of 6 stars
10801,RateBook,give three stars to current essay
10802,RateBook,Give this novel 5 stars
10803,RateBook,Rate the current album a five out of 6
10804,RateBook,Rate A Taste of Blackberries  a three
10805,RateBook,I give zero points to this chronicle
10806,RateBook,I would rate this chronicle a value of 1 and a best rating of 6
10807,RateBook,rate Mandela: The Authorised Biography a one
10808,RateBook,I'd like to give a rating of 4 to this current book.
10809,RateBook,I give the previous saga 4 out of 6
10810,RateBook,Rate The Autobiography of Alice B. Toklas 1 out of 6 stars
10811,RateBook,i give The Aquariums of Pyongyang 3 out of 6 stars
10812,RateBook,rate The Odd Angry Shot five points
10813,RateBook,Give A Kentucky Cardinal four points
10814,RateBook,four points for this essay
10815,RateBook,I would rate Eater of Wasps a value of zero and a best rating of 6
10816,RateBook,give 0 out of 6 points to The Paper Men
10817,RateBook,Rate the current essay zero points
10818,RateBook,rate this series one of 6
10819,RateBook,give this textbook zero out of 6 points
10820,RateBook,Rate my current essay a 2
10821,RateBook,Please give 1 points to Waiting for the Mahatma.
10822,RateBook,I give The Cat and the King 2 stars.
10823,RateBook,"The Naked and the Dead was pretty good, I'd give it four stars."
10824,RateBook,"I would rate this book chronicle, 3 out of 5 stars."
10825,RateBook,The book History of Shit should be rated 2 out of 6.
10826,RateBook,Rate The White Body of Evening  one of 6
10827,RateBook,I want to give Select Conversations with an Uncle 5 stars
10828,RateBook,Rate the current essay 4 out of 6
10829,RateBook,National Lampoon Tenth Anniversary Anthology 1970\u20131980 is a 4 out of 6 read
10830,RateBook,Rate The Night Land three out of 6
10831,RateBook,rate the current novel one out of 6
10832,RateBook,this album is the last and rated five
10833,RateBook,rate the book The Orchard Book of First Greek Myths a 0
10834,RateBook,Gie this textbook 3 stars
10835,RateBook,Rate the current novel two stars
10836,RateBook,I give The Lady Decides a rating value of 4 and a best rating of 6
10837,RateBook,I'd say Life in the Iron Mills was a five
10838,RateBook,rate this saga 4 out of 6 stars
10839,RateBook,The current essay only deserves one out of 6 points
10840,RateBook,give the current textbook 1 out of 6 stars
10841,RateBook,rate Beaver Towers five out of 6 stars
10842,RateBook,rate the last series one of 6 stars
10843,RateBook,I feel that zero out of 6 points would be the rating of Queen of the Dawn.
10844,RateBook,I would rate the chronicle The Monks of Thelema a 2
10845,RateBook,"I liked Ports of Call, I'd give it a 5 out of 6."
10846,RateBook,give The Council of Dads 1 out of 6 stars
10847,RateBook,rate The Citadel 1 out of 6 points
10848,RateBook,Give 4 stars to the current essay
10849,RateBook,Rate the current textbook 1 of 6 stars
10850,RateBook,I want to rate the saga The Italian two to 6 points.
10851,RateBook,rate The Pig Scrolls one of 6 points
10852,RateBook,the next book is worth two
10853,RateBook,rate Cousin Bette 5 points
10854,RateBook,Give four / 6 points to Empire of Death
10855,RateBook,Rate Recovery Road a three
10856,RateBook,Give the current series two stars.
10857,RateBook,The Comics We Loved gets 1 out of 6 points
10858,RateBook,I would give this current chronicle a value of 4 and a best rating of 6
10859,RateBook,The Mad Scientist Hall of Fame gets only a two out of 6
10860,RateBook,Rate the current essay zero stars
10861,RateBook,Rate To Live and Die in L.A. a four out of 6.
10862,RateBook,give 3 out of 6 points to current novel
10863,RateBook,Rate this current novel 1 out of 6 points.
10864,RateBook,4 stars for Three to Get Deadly
10865,RateBook,Give this album a five out of 6
10866,RateBook,Not Yet: A Memoir of Living and Almost Dying was one out of 6 stars
10867,RateBook,I give Out of Sync zero out of 6 points.
10868,RateBook,The book History by Contract is rated five stars in my opinion.
10869,RateBook,Rate What Is Called Thinking? 0 stars
10870,RateBook,rate this book saga 3 out of 6 stars
10871,RateBook,this textbook gets a two
10872,RateBook,Give the current textbook 5 / 6 points
10873,RateBook,Give this series 3 stars
10874,RateBook,rate the current book 3 out of 6 stars
10875,RateBook,give Heartland chronicle four points
10876,RateBook,Rate The Masks of Time zero of 6 stars
10877,RateBook,give 0 out of 6 points to current textbook
10878,RateBook,find five points called The Origins of Virtue
10879,RateBook,Rate my current book one stars
10880,RateBook,Rate this book four points
10881,RateBook,I would give this book a value of 2 and a best rating of 6
10882,RateBook,Rate Lord of the World a value of 4
10883,RateBook,I rate this essay 5 of 6 points
10884,RateBook,Rate this novel three out of 6 stars
10885,RateBook,i give the following textbook three points
10886,RateBook,give two out of 6 stars to current book
10887,RateBook,Rate this essay two stars
10888,RateBook,I rate Vivian Grey three.
10889,RateBook,give three stars to chronicle Falling in Love With Hominids
10890,RateBook,Rate The Principle of Hope 1 out of 6 stars
10891,RateBook,I want to give this current textbook 4 points.
10892,RateBook,I am giving this current novel 1 out of 6 stars
10893,RateBook,Rate the current textbook 4 out of 6 points
10894,RateBook,Give The Neon Bible three stars / 6
10895,RateBook,I give the current chronicle one of 6 stars
10896,RateBook,I rate this essay a two of 6 points
10897,RateBook,I would rate The Spoiler 0 stars
10898,RateBook,I give the next essay 4 out of 6 points.
10899,RateBook,Rate this current novel 5 points
10900,RateBook,Rate The Change 0 out of 6 points
10901,RateBook,Give the current book a one out of 6.
10902,RateBook,This current book deserves 1 points
10903,RateBook,Rate this textbook a three
10904,RateBook,Rate Voyages by Starlight a value of 0
10905,RateBook,rate the book Now and Forever 1 out of 6 points
10906,RateBook,Rate this book 3 out of 6 points
10907,RateBook,I feel like this essay deserves four stars
10908,RateBook,Rate Contesting the Future of Nuclear Power a four
10909,RateBook,this essay deserves 0 stars.
10910,RateBook,I would give Sentenced to Prism a rating of zero and a best rating of 6
10911,RateBook,rate this book a zero
10912,RateBook,Give Waiting for the Mahatma 5 out of 6 points.
10913,RateBook,For the book Deception I rate it four points
10914,RateBook,I rate The Mathematical Magpie chronicle a 0 of 6
10915,RateBook,Give Grand Conspiracy zero out of 6 points.
10916,RateBook,I'd like to rate this textbook 4 out of 6
10917,RateBook,rate this novel a three
10918,RateBook,give 1 stars to book Mr Ponsonby
10919,RateBook,rate the current textbook 3 out of 6
10920,RateBook,I am giving the book titled The Masters of Solitude a rating of two out of 6
10921,RateBook,I would rate this chronicle zero and a best rating of 6
10922,RateBook,rate this album one out of 6
10923,RateBook,I think this essay is only good for one stars
10924,RateBook,The Amityville: The Evil Escapes chronicle is only a 1 out of 6.
10925,RateBook,Rate the current novel a 3
10926,RateBook,Rate the Casualties of Peace series one of 6
10927,RateBook,the following essay is worth four out 6
10928,RateBook,give two stars to current chronicle
10929,RateBook,The Latham Diaries deserves a rating value of 0 and a best rating of 6
10930,RateBook,give four out of 6 points to current album
10931,RateBook,Rate this novel 1 points.
10932,RateBook,Rate this novel at 2
10933,RateBook,rate this essay three of 6 stars
10934,RateBook,Give The Lost Princess 3 stars.
10935,RateBook,Rate Shadow of Night a 1
10936,RateBook,rate the book Line to Tomorrow three stars
10937,RateBook,rate Eleanor Rigby a 3
10938,RateBook,I rate Doom 3: Worlds on Fire a 1 of 6
10939,RateBook,the next novel is 4 stars
10940,RateBook,Give Twas the Night Before Christmas 0 points out of 6.
10941,RateBook,rate this textbook 4 out of 6 stars
10942,RateBook,I'd rate the current chronicle 2 points
10943,RateBook,Please rate this book and album 4 to 6 stars.
10944,RateBook,Make this essay two out 6 stars
10945,RateBook,give zero out of 6 points to Marxism and the Oppression of Women
10946,RateBook,I would give Dead Man Falling 5 points and a best rating of 6
10947,RateBook,give two points out of 6 to this novel
10948,RateBook,give 4 out of 6 stars to this textbook
10949,RateBook,Rate Maps for Lost Lovers 1 of 6
10950,RateBook,give 1 out of 6 points to this novel
10951,RateBook,Give this essay one star out of 6
10952,RateBook,Rate this album 4 points
10953,RateBook,rate this book four of 6\n points
10954,RateBook,The Rats of Hamelin deserves zero points
10955,RateBook,rate this album 1
10956,RateBook,For this book I rate four points
10957,RateBook,I give Jonathan Livingston le go\xe9land 2 of 6 points
10958,RateBook,rate The Overton Window series a two out of 6
10959,RateBook,Rate the current textbook with 2 points out of 6.
10960,RateBook,Rate The Natural a 4
10961,RateBook,Rate this album  zero stars
10962,RateBook,rate the current essay 5 points
10963,RateBook,"Of a total possible of 6, I think the current book is a five."
10964,RateBook,Rate my current book four points out of 6
10965,RateBook,Rate The Desert Column 3 out of 6
10966,RateBook,rate this essay two points out of 6
10967,RateBook,Rate the previous essay 5 out of 6
10968,RateBook,Give this saga a 5 out of 6 rating.
10969,RateBook,Rate this awful book called Cold with 0 out of 6 points
10970,RateBook,rate this chronicle 3 stars
