id,intent,text
10678,pending_top_up,Why is my top-up still pending?
10679,pending_top_up,Topping up my card is not working because I believe the top up is pending
10680,pending_top_up,When will my top-up process?
10681,pending_top_up,"The top-up has a definite problem! I regularly use your service and haven't had a problem before, but now the top-up just shows pending. Please tell my why it continues to show pending."
10682,pending_top_up,"I tried topping up but my funds seem to be pending. I want to buy something right now, what do I do?"
10683,cancel_transfer,I made a transaction this morning and would like to revert it.
10684,cancel_transfer,Can i cancel a charge?
10685,cancel_transfer,Can I cancel my transaction?
10686,cancel_transfer,I made a transaction but did it to the wrong account.
10687,cancel_transfer,Tell me how to cancel a transfer.
10688,cancel_transfer,I need you to cancel a transfer that I made.  It is the wrong account number and the app won't let me stop the transaction.  Please stop it!
10689,cancel_transfer,"I need to cancel my recent transfer immediately, I made a mistake there, please help quickly before it goes through"
10690,cancel_transfer,I would like to revert a transaction I did this morning
10691,cancel_transfer,If I make a transaction can I cancel it?
10692,cancel_transfer,How can I cancel a transfer?
10693,cancel_transfer,Is there any way to cancel a transfer?
10694,cancel_transfer,I accidentally made a transaction to the wrong account.
10695,cancel_transfer,I want to cancel a transfer right away! Can you help?
10696,cancel_transfer,Help me cancel my transaction
10697,cancel_transfer,"This is URGENT, I typed the wrong payment information for a payment I needed to make and have clicked send, I need to reverse the transaction immediately."
10698,cancel_transfer,Can I cancel a transfer
10699,cancel_transfer,I want to reverse my transaction from earlier
10700,cancel_transfer,Is there a way to revert my transaction from this morning?
10701,cancel_transfer,I'd like to cancel a transfer
10702,cancel_transfer,Can I cancel a transfer if is already processed?
10703,cancel_transfer,I transferred the wrong amount and would like to cancel the transaction.
10704,cancel_transfer,I made a mistake when I did a transfer so now what can I do to fix that?
10705,cancel_transfer,I need to cancel an incorrect transaction.
10706,cancel_transfer,How do I cancel my transfer?
10707,cancel_transfer,I made a mistake with a transaction!
10708,cancel_transfer,I submitted a transaction to the incorrect account.
10709,cancel_transfer,The transfer I just made needs to be cancelled right now. It was my mistake. Please help me cancel it before it goes through!
10710,cancel_transfer,I want to go back on what I did this morning
10711,cancel_transfer,Can a transaction be cancelled?
10712,cancel_transfer,How do i cancel my transaction?
10713,cancel_transfer,My transaction needs to be canceled.
10714,cancel_transfer,I need to make an immediate cancellation related to a transfer. This was a mistake. Please assist quickly so this does not actually go through.
10715,cancel_transfer,I made a mistake and need to cancel a transaction
10716,cancel_transfer,I made an error in payment yesterday and I need it fixed asap because it's for my rent tomorrow.
10717,cancel_transfer,Cancel my last transfer
10718,cancel_transfer,"My recent transfer needs to be cancelled immediately; it was a mistake, please can you cancel it before it goes through?"
10719,cancel_transfer,I need help cancelling a transaction.
10720,cancel_transfer,I don't want the transaction to go through now
10721,cancel_transfer,Can I change the amount I made on a payment that I made to the payment is correct.
10722,cancel_transfer,Please help me!  I need to cancel a transaction.
10723,top_up_limits,can you limit my top up?
10724,top_up_limits,Am I free to top-up as much as I want?
10725,top_up_limits,Is there a top up limit for my account?
10726,top_up_limits,What is the limit to top up?
10727,top_up_limits,How much money can i top up?
10728,top_up_limits,What are the restrictions to top-offs?
10729,top_up_limits,Are the top-ups limited?
10730,top_up_limits,what is the top up limit
10731,top_up_limits,I need to find out what is the limit for top-ups.
10732,top_up_limits,Do you have a limit to top ups?
10733,top_up_limits,What is maximum top up?
10734,top_up_limits,How can I tell what the limit is to top-ups?
10735,top_up_limits,Is there a limit to top-up amounts?
10736,top_up_limits,Is there any limit to the amount I can add to a card at a time?
10737,top_up_limits,I want to know if there is a maximum I can top up.
10738,top_up_limits,What is the limit to a top-up?
10739,top_up_limits,Tell me if there are any top-up limits?
10740,top_up_limits,How can I top-up my limit?
10741,top_up_limits,Is there a limit to top-ups?
10742,top_up_limits,Can I top-up as much as I want?
10743,top_up_limits,Can you tell me the limits for top ups?
10744,top_up_limits,When I top up what are the amoutn limits.
10745,top_up_limits,Is there a limit on top-ups?
10746,top_up_limits,What is the top-ups limit?
10747,top_up_limits,Are there limits to top-ups?
10748,top_up_limits,Is there a maximum amount of top-ups?
10749,top_up_limits,Do you have a top-up limit?
10750,top_up_limits,What's the top up limit?
10751,top_up_limits,What is the limit to top-up?
10752,top_up_limits,How much can I top-up to my card at a time?
10753,top_up_limits,how much can i top up?
10754,top_up_limits,what is the most i can top up?
10755,top_up_limits,Is there a limit to how high I can top-up?
10756,top_up_limits,Is there an amount limit to my top-up?
10757,top_up_limits,Is there a limit for top-ups?
10758,top_up_limits,Is there a maximum i can top up?
10759,top_up_limits,How can I tell if there is a top-up limit?
10760,top_up_limits,Do you have any restrictions to my top-up?
10761,top_up_limits,As for limits are top ups included?
10762,top_up_limits,What are the top-up limits?
10763,wrong_amount_of_cash_received,"I don't know if this is an issue with the ATM or my account, but I just tried withdrawing 30 pounds from the ATM I'm at now and it only gave me 10. Is this a glitch or what exactly is going on?"
10764,wrong_amount_of_cash_received,I didn't get all the cash I requested for at the ATM
10765,wrong_amount_of_cash_received,How come the ATM gave me less cash than what I asked for?
10766,wrong_amount_of_cash_received,Why did I not get my cash back after I withdrew?
10767,wrong_amount_of_cash_received,I got less cash than the one I specified in the ATM
10768,wrong_amount_of_cash_received,The amount of cash I received was incorrect
10769,wrong_amount_of_cash_received,I'm at an ATM and withdrew 30 pounds and was only given 10. What should I do?
10770,wrong_amount_of_cash_received,The ATM gave me the wrong amount of cash today when I went to withdraw. The app says it was more.
10771,wrong_amount_of_cash_received,The amount of cash I received was different than what I requested.
10772,wrong_amount_of_cash_received,"Hi. I just withdrew cash from an ATM and received the wrong amount. However, my app shows the correct amount I withdrew. How do I get the rest of the cash?"
10773,wrong_amount_of_cash_received,"The wrong amount of cash came out of the ATM today when I went to withdraw. When I looked at the app, it was showing it was much more."
10774,wrong_amount_of_cash_received,I did not get as much cash as I requested at the ATM.
10775,wrong_amount_of_cash_received,"How can I request cash back? The ATM just gave me the wrong amount, the app shows the amount that I've been actually charged though..."
10776,wrong_amount_of_cash_received,Where is the money I pushed it's on my mobile app as being withdrawn.
10777,wrong_amount_of_cash_received,Why did I not get all the cash I asked for?
10778,wrong_amount_of_cash_received,My cash withdrawal was partly declined
10779,wrong_amount_of_cash_received,Why did I only get $20 when I tried to get $100
10780,wrong_amount_of_cash_received,I have withdrawn cash from ATM but i received the wrong amount. I want cash back as in app its showing actual amount which i got. Please help me in this.
10781,wrong_amount_of_cash_received,"I went to withdraw some cash earlier today, but seems the ATM gave me the wrong amount of cash! The amount showing up in the app is a lot more"
10782,wrong_amount_of_cash_received,I tried to get $100 but I just got $20
10783,wrong_amount_of_cash_received,I have not received the amount of cash i was supposed to.
10784,wrong_amount_of_cash_received,I asked for $100 cash but only got $20?
10785,wrong_amount_of_cash_received,Where is the money that I asked for? I asked for more than I got!
10786,wrong_amount_of_cash_received,I withdrew money but the full amount wasn't dispensed.
10787,wrong_amount_of_cash_received,Something went wrong with my withdrawal. The amount of money isn't right.
10788,wrong_amount_of_cash_received,I have got out the wrong amount from an ATM. Please tell me the process to get the cash back as in app its showing the amount i have been actually received.
10789,wrong_amount_of_cash_received,I asked for 100 but only got 20.
10790,wrong_amount_of_cash_received,I didn't receive the right amount of cash back
10791,wrong_amount_of_cash_received,The ATM gave me less cash than I requested
10792,wrong_amount_of_cash_received,"I didn't get as much cash as I asked for from the ATM, why?"
10793,wrong_amount_of_cash_received,What do I do if the ATM didn't give me the correct amount I withdrew? I pulled out 30 pounds and the ATM gave me 10 pounds.
10794,wrong_amount_of_cash_received,"I tried to take out cash but the amount isn't right, so what do I do?"
10795,wrong_amount_of_cash_received,I didn't receive all the cash I asked for
10796,wrong_amount_of_cash_received,I just got $20 when I tried to get $100
10797,wrong_amount_of_cash_received,The right amount of cash was not sent to me.
10798,wrong_amount_of_cash_received,The ATM didn't give me the the withdraw amount requested.
10799,wrong_amount_of_cash_received,Why did I get less money than I asked for?
10800,wrong_amount_of_cash_received,I didn't get the right amount at the ATM.
10801,wrong_amount_of_cash_received,did not receive correct cash upon withdrawal
10802,wrong_amount_of_cash_received,Will declined funds I tried to withdraw be returned to me?
10803,card_payment_fee_charged,I payed with a card and was charged an extra fee
10804,card_payment_fee_charged,I was charged a fee after using my card and I shouldn't have been.
10805,card_payment_fee_charged,Is there a reason I was charged a fee for using my card as payment? I've never had an extra fee before.
10806,card_payment_fee_charged,"I show another charge on my card from when I used it, why?"
10807,card_payment_fee_charged,"Why do I get charged additional fees on some payments, but not others?"
10808,card_payment_fee_charged,I used my card for a purchase and was charged a fee
10809,card_payment_fee_charged,Why was I charged for card payment?
10810,card_payment_fee_charged,There is an unauthorized fee.
10811,card_payment_fee_charged,I would appreciate that someone let me know when there is an extra charge for payments. I was checking the app earlier and saying a charge on one of my payments that was additional that no one made me aware of before.
10812,card_payment_fee_charged,Why was I charged an extra fee when paying with my card?
10813,card_payment_fee_charged,Why did I have to pay extra because I paid with card?
10814,card_payment_fee_charged,Why are there fees for card usage?
10815,card_payment_fee_charged,im not sure what this charge is for
10816,card_payment_fee_charged,What is the fee charged with this card payment?
10817,card_payment_fee_charged,When would my card be charged an extra fee for a transaction?
10818,card_payment_fee_charged,Why did I have to pay more when I do it with my card?
10819,card_payment_fee_charged,I made a card payment and a fee is showing up?
10820,card_payment_fee_charged,I have been charged a fee for paying with card
10821,card_payment_fee_charged,What is the fee on my card payment?
10822,card_payment_fee_charged,Why would I be charged a fee for card payment?
10823,card_payment_fee_charged,Will I always be charged a fee for using my card?
10824,card_payment_fee_charged,"Can I check somewhere if there will be a fee on my payment or not? Seems you are charging in some cases, what's the pattern there?"
10825,card_payment_fee_charged,Paying in card resulted in a fee
10826,card_payment_fee_charged,I paid with card and I think there was a fee applied.
10827,card_payment_fee_charged,So what items  actually come  with  extra  fees
10828,card_payment_fee_charged,How do I avoid getting charged a fee on my card?
10829,card_payment_fee_charged,Is there a fee when you pay with your card?
10830,card_payment_fee_charged,I have been charged with a fee for paying with my card.
10831,card_payment_fee_charged,For the first time I got a fee on my account. How do I know when you charge these fees?
10832,card_payment_fee_charged,Someone needs to make me aware when there are extra charges for payments. I happened to be looking at the app earlier and noticed a charge associated to a payment that was extra that no one made me aware of before at all.
10833,card_payment_fee_charged,Is using my card free?
10834,card_payment_fee_charged,Why was I charged an extra fee when using a card?
10835,card_payment_fee_charged,What fees apply when using a card?
10836,card_payment_fee_charged,Why do you charge for payments? Why aren't your charges clearly laid out in the agreement?
10837,card_payment_fee_charged,Why was I charged a fee when I paid with card?
10838,card_payment_fee_charged,There is a fee on my account. Why?
10839,card_payment_fee_charged,Why do you charge fees on card payments?
10840,card_payment_fee_charged,I was charged a fee for a card payment. Why?
10841,card_payment_fee_charged,Why was a charged a fee for using the card?
10842,card_payment_fee_charged,They charged me for paying with my card.
10843,transfer_not_received_by_recipient,"I completed an in country transfer a few days ago and was sure to check the account information several times since the transaction was completed, but the funds are still not available. What is the problem?"
10844,transfer_not_received_by_recipient,My money transfer has not arrived.
10845,transfer_not_received_by_recipient,I am still waiting for a transaction to be completed
10846,transfer_not_received_by_recipient,I made a money transaction but the recipient can't see it
10847,transfer_not_received_by_recipient,I tried to send someone money but they haven't received it.
10848,transfer_not_received_by_recipient,How long does it take for a transfer to get to a recipient?
10849,transfer_not_received_by_recipient,How can the recipient see my money transaction?
10850,transfer_not_received_by_recipient,I transferred money but the recipient says it has not arrived. Why would this be?
10851,transfer_not_received_by_recipient,The transfer I did hasn't arrived
10852,transfer_not_received_by_recipient,how long do money transfers take?
10853,transfer_not_received_by_recipient,I transferred some money and it didint arrive
10854,transfer_not_received_by_recipient,Where is the transfer I started?
10855,transfer_not_received_by_recipient,transaction failed?
10856,transfer_not_received_by_recipient,"I just finished sending money, but it's not logging on the recipient side."
10857,transfer_not_received_by_recipient,I completed a money transaction but the recipient hasn't received it
10858,transfer_not_received_by_recipient,The receipient doesn't see my money transfer.
10859,transfer_not_received_by_recipient,"I transferred the rent payment for my new place a couple days ago but the landlord says it's not there yet, despite showing up as done on my side. I checked the account number I sent it to and it's definitely correct. Can you please verify if the transaction really went through or not?"
10860,transfer_not_received_by_recipient,I need to find out why my transfer didn't get there.
10861,transfer_not_received_by_recipient,"I've just moved address from a place in Durham to a place in Walton-On-The-Naze.  I have a new landlord at my new house and they haven't got my payment but I know I sent it on time, can you check they got it please?"
10862,transfer_not_received_by_recipient,I sent money.  They haven't received it.
10863,transfer_not_received_by_recipient,"Hey, I need some help figuring out way my transfer is not complete yet. My Landlord hasn't got the money yet.She should have received it by now."
10864,transfer_not_received_by_recipient,"The day before yesterday, I performed a transfer which was within this country. It still hasn't gone through. Can you check on that? The account number is definitely correct, as I've checked and double checked."
10865,transfer_not_received_by_recipient,"I'm having a problem with a money transfer.  I sent some money to a friend a couple of hours ago, and they haven't received it yet.  Why hasn't it gotten to them? How long do transfers need to go through?"
10866,transfer_not_received_by_recipient,I transferred some money but the receiver can't pick it up for some reason.
10867,transfer_not_received_by_recipient,Where is the transaction I made to a friend?
10868,transfer_not_received_by_recipient,My friend still hasn't gotten a transaction I made.
10869,transfer_not_received_by_recipient,Im waiting for my transaction to go through.
10870,transfer_not_received_by_recipient,I made a transaction and it is taking a very long time to go through.
10871,transfer_not_received_by_recipient,Is there a reason why my transaction is taking so long?
10872,transfer_not_received_by_recipient,How long will it take for my transaction to be completed?
10873,transfer_not_received_by_recipient,I sent some money and the receiver can't access it.
10874,transfer_not_received_by_recipient,I sent my friend some money a few hours ago but she has not received it yet. She really needs it. How long does this take?
10875,transfer_not_received_by_recipient,The person I sent money to hasn't gotten it yet!
10876,transfer_not_received_by_recipient,When will my funds transfer?
10877,transfer_not_received_by_recipient,"How long does it take for transfers to finish?  I sent funds to my pal, and she says that she has not gotten anything."
10878,transfer_not_received_by_recipient,"How long do transfers need to come through? I sent some money to a friend, she needs it urgently, but seems it's still not there yet after a couple hours."
10879,transfer_not_received_by_recipient,How long until my friend receives my transaction?
10880,transfer_not_received_by_recipient,Why hasn't my recipient received their money?
10881,transfer_not_received_by_recipient,I am still awaiting the completion of the transaction.
10882,transfer_not_received_by_recipient,I transferred some money but the recipient is having trouble withdrawing.
10883,supported_cards_and_currencies,"To add money to my account, what currencies can I use?"
10884,supported_cards_and_currencies,"I need support options, I want to top my card"
10885,supported_cards_and_currencies,I have 1 other US card.  Can you take that?
10886,supported_cards_and_currencies,What are the cards and currencies that are supported?
10887,supported_cards_and_currencies,What currencies are accepted for adding money?
10888,supported_cards_and_currencies,What kind of currencies can I use to add money?
10889,supported_cards_and_currencies,I only own one other credit card from the USA. Will it be accepted?
10890,supported_cards_and_currencies,"If I only have 1 other US card, can you take it?"
10891,supported_cards_and_currencies,Can I use my American Express to add money to my account?
10892,supported_cards_and_currencies,can you tell me what cards and currencies you take?
10893,supported_cards_and_currencies,Can I use American Express to add money into my account?
10894,supported_cards_and_currencies,Will you accept my other card from the U.S.?
10895,supported_cards_and_currencies,What is accepted in regards to cards and currencies?
10896,supported_cards_and_currencies,Will you accept my other card?
10897,supported_cards_and_currencies,I would like to add money to my account through my American Express.
10898,supported_cards_and_currencies,Which cards do you guys support? I want to top up using my credit card.
10899,supported_cards_and_currencies,What credit cards are supported?
10900,supported_cards_and_currencies,What cards and currencies do you support?
10901,supported_cards_and_currencies,How do I transfer funds from my American Express into my account?
10902,supported_cards_and_currencies,How can I use American Express to add money to my account?
10903,supported_cards_and_currencies,"When adding money, what are the currencies you take?"
10904,supported_cards_and_currencies,Which forms of currency are accepted?
10905,supported_cards_and_currencies,Are US credit cards accepted?
10906,supported_cards_and_currencies,"I want to add money but don't know what currencies you accept, can you tell me?"
10907,supported_cards_and_currencies,why wouldn't you support american express? its a card i like and use often and i don't want to get a different one
10908,supported_cards_and_currencies,Tell me which cards and what currency is supported.
10909,supported_cards_and_currencies,Do you support all cards and currencies?
10910,supported_cards_and_currencies,Which credit or debit cards can I use to top up?
10911,supported_cards_and_currencies,What options do I have in regards to payment?
10912,supported_cards_and_currencies,I just have one other card from the US. Is that okay?
10913,supported_cards_and_currencies,What are all the currencies and cards supported to use this?
10914,supported_cards_and_currencies,What cards to do you support to top up.
10915,supported_cards_and_currencies,Do you accept other currencies besides US Dollars?
10916,supported_cards_and_currencies,Can I use any currency to add money?
10917,supported_cards_and_currencies,Is my currency okay to add money with?
10918,supported_cards_and_currencies,What cards and currencies will suffice?
10919,supported_cards_and_currencies,How can I use American Express to add funds to my account?
10920,supported_cards_and_currencies,What cards and currencies are supported?
10921,supported_cards_and_currencies,What currencies or cards do you support for topping up?
10922,supported_cards_and_currencies,Which cards and currencies do you support?
10923,getting_virtual_card,Where can I obtain my virtual card?
10924,getting_virtual_card,How do you get a virtual card?
10925,getting_virtual_card,Where can I find a virtual card?
10926,getting_virtual_card,Is there an option to have a virtual card?
10927,getting_virtual_card,If I don't want a physical card can i get a virtual version?
10928,getting_virtual_card,I requested a virtual card but it is not showing up. Why?
10929,getting_virtual_card,Can you tell me how to order a virtual card?
10930,getting_virtual_card,Where is the virtual card?
10931,getting_virtual_card,what is the virtual card
10932,getting_virtual_card,how do i get a virtual card?
10933,getting_virtual_card,Where do I order a virtual card from?
10934,getting_virtual_card,Why did I not get a virtual card yet?
10935,getting_virtual_card,How can I order virtual cards?
10936,getting_virtual_card,Can you tell me where I can order a virtual card?
10937,getting_virtual_card,Is it possible for me to get a virtual card?
10938,getting_virtual_card,Is this where I order a virtual card?
10939,getting_virtual_card,What are the steps to getting a virtual card?
10940,getting_virtual_card,help me obtain a virtual card
10941,getting_virtual_card,Where is the virtual card located?
10942,getting_virtual_card,Where can I order a virtual card?
10943,getting_virtual_card,Where do I obtain my virtual card?
10944,getting_virtual_card,I want a virtual card!
10945,getting_virtual_card,I want one of those virtual cards!
10946,getting_virtual_card,Are virtual cards available to get?
10947,getting_virtual_card,Can you help me sign up for a virtual card?
10948,getting_virtual_card,Can I get a copy of the card by email?
10949,getting_virtual_card,Where do I find the virtual card?
10950,getting_virtual_card,why do i not have a virtual card
10951,getting_virtual_card,How do I order a virtual card?
10952,getting_virtual_card,"I thought I was going to get a virtual card but I haven't received it yet, how can we resolve this?"
10953,getting_virtual_card,Please help me get a virtual card.
10954,getting_virtual_card,Can I order a virtual card?
10955,getting_virtual_card,Where can I go to get a virtual card?
10956,getting_virtual_card,Where are the virtual cards located?
10957,getting_virtual_card,I would like a virtual card- where can I purchase one?
10958,getting_virtual_card,When should I receive my virtual card?
10959,getting_virtual_card,I need to reorder my virtual card!
10960,getting_virtual_card,Where can I get a virtual card?
10961,getting_virtual_card,Is there a way to obtain a virtual card?
10962,getting_virtual_card,Can I have one of the virtual cards?
10963,card_acceptance,Will my card be accepted all over the world?
10964,card_acceptance,Who accepts this card?
10965,card_acceptance,Can I use my card for payment all over the world?
10966,card_acceptance,It will be fine to use at any establishment that accepts Mastercard.
10967,card_acceptance,Where can the card be used?
10968,card_acceptance,Can my card be used everywhere?
10969,card_acceptance,Are there any limits on where I can use my card?
10970,card_acceptance,What stores can I sue my card?
10971,card_acceptance,Can I use my card anywhere I want?
10972,card_acceptance,Is there anywhere my card will not be accepted?
10973,card_acceptance,What are the rules to where I can use my card?
10974,card_acceptance,Do you know where my card will be accepted?
10975,card_acceptance,What places can I use my card?
10976,card_acceptance,Is my card accepted everywhere?
10977,card_acceptance,What places will accept my card for payment?
10978,card_acceptance,Does this card work everywhere?
10979,card_acceptance,"

What businesses accept this card?"
10980,card_acceptance,Where can I use my card?
10981,card_acceptance,Which outlets accept my card?
10982,card_acceptance,"I am traveling to Germany, Will I be able to use my card there?"
10983,card_acceptance,What stores will take my credit card as payment?
10984,card_acceptance,Is there any place I cannot use my card?
10985,card_acceptance,Will I be able to use my card anywhere?
10986,card_acceptance,Is my card usable anywhere?
10987,card_acceptance,Is it acceptable to use my card anywhere?
10988,card_acceptance,Can I use my card everywhere?
10989,card_acceptance,Where is my card accepted?
10990,card_acceptance,Where can I pay with my debit or credit card?
10991,card_acceptance,Where should my card work?
10992,card_acceptance,areas card is accpeted
10993,card_acceptance,places i can use the card
10994,card_acceptance,Can I make online purchases with my card?
10995,card_acceptance,Does every place of business accept this card?
10996,card_acceptance,What places will accept my card?
10997,card_acceptance,Can I use my card anywere?
10998,card_acceptance,Will any business take this card?
10999,card_acceptance,Will filling stations accept my card?
11000,card_acceptance,Where am I able to use the card?
11001,card_acceptance,What can I use my card to pay for?
11002,card_acceptance,Who accepts my card?
11003,top_up_reverted,My top-up was cancelled; will I receive a refund?
11004,top_up_reverted,How do I fix a reverted top up?
11005,top_up_reverted,Is it possible to tell if my top up has reverted?
11006,top_up_reverted,"My top-up showed as complete, but it's no longer there! What's going on here?"
11007,top_up_reverted,"Hi, i don't know what's going on i've just paid for my top up twice by accident can you help me get a refund please."
11008,top_up_reverted,It seems my top up is reverted?
11009,top_up_reverted,The app wouldn't accept my top up.
11010,top_up_reverted,"I topped up my account and even though it was confirmed at first, the money isn't there anymore! why did this happen, and where did my money go?"
11011,top_up_reverted,"I believe my money did not go through with my top up, was there a problem on your end?"
11012,top_up_reverted,"My top-up was reverted, why did this happen?"
11013,top_up_reverted,I put money into my account for the minimum balance but the application didn't accept.
11014,top_up_reverted,Can you tell me if my top-up has been cancelled?
11015,top_up_reverted,I got topped up but the application reverted it.
11016,top_up_reverted,Why would my top up be cancelled?
11017,top_up_reverted,There appears to have been a reversion in my top up
11018,top_up_reverted,The application reverted my top-up.
11019,top_up_reverted,I think my top-up was cancelled.
11020,top_up_reverted,I believed crypto top up with something you offered. This does not seem to be working. The money has been removed from my account though so what's going on?
11021,top_up_reverted,I topped up but the app reverted it
11022,top_up_reverted,I went to top up and it is no longer there.  Was it sent back?
11023,top_up_reverted,What happened to my top-up?
11024,top_up_reverted,Can you tell me why my top up was reverted?
11025,top_up_reverted,For what reason would a top up be reverted and returned to my account?
11026,top_up_reverted,"When I topped up, the app reverted my funds."
11027,top_up_reverted,What happened to where my top-up was canceled?
11028,top_up_reverted,I tryed to make a top-up with cryptocurrency but the payment was referted.
11029,top_up_reverted,The app reverted my top off.
11030,top_up_reverted,The app reverted my action when I topped up.
11031,top_up_reverted,Was my top up reversed?
11032,top_up_reverted,"I see my top-up was canceled, but why?"
11033,top_up_reverted,Do you know if my top-up has been cancelled?
11034,top_up_reverted,has my top-up has been cancelled
11035,top_up_reverted,My top-up was revoked.
11036,top_up_reverted,Causes of top-up cancellation
11037,top_up_reverted,The app reverted what I topped up.
11038,top_up_reverted,Has my top up been reverted?
11039,top_up_reverted,Im very upset as my top-up was canceled and I have no idea why.
11040,top_up_reverted,My top-up has been cancelled.
11041,top_up_reverted,On my last transaction it seem that my top-up was not successful.
11042,top_up_reverted,I'd like to know why my top-up was canceled please.
11043,balance_not_updated_after_cheque_or_cash_deposit,I tried making an update to my balance using cheque just yesterday but it doesn't appear to have worked. Should this not be a faster process? I need you to please check over my account because something has went wrong.
11044,balance_not_updated_after_cheque_or_cash_deposit,How come I don't see my deposit in my account yet?
11045,balance_not_updated_after_cheque_or_cash_deposit,Is there a reason why my account isn't updating because I used a check to  balance my account?
11046,balance_not_updated_after_cheque_or_cash_deposit,"I don't know why the deposit I made a week ago still hasn't showed up, I really need the money now."
11047,balance_not_updated_after_cheque_or_cash_deposit,I made a cash deposit almost a week ago but it's still not there!! please sort this out asap I need the money
11048,balance_not_updated_after_cheque_or_cash_deposit,Where is my cash deposit?
11049,balance_not_updated_after_cheque_or_cash_deposit,How can I get the cash deposit to show up on my account?
11050,balance_not_updated_after_cheque_or_cash_deposit,When will I see the cash I deposited this morning as available?
11051,balance_not_updated_after_cheque_or_cash_deposit,cash from this morning has not deposited
11052,balance_not_updated_after_cheque_or_cash_deposit,Where is the cash from my cheque I recently deposited?
11053,balance_not_updated_after_cheque_or_cash_deposit,Cash deposit to my account but it has not appeared.
11054,balance_not_updated_after_cheque_or_cash_deposit,"When I deposit cheques and cash, my balance does not update."
11055,balance_not_updated_after_cheque_or_cash_deposit,I made a deposit this morning but it is still pending?
11056,balance_not_updated_after_cheque_or_cash_deposit,cash deposit to my account has shown a red flag.
11057,balance_not_updated_after_cheque_or_cash_deposit,I have paid money into my account but it doesn't show.
11058,balance_not_updated_after_cheque_or_cash_deposit,The balance on my account wasn't updated after I made a depost.
11059,balance_not_updated_after_cheque_or_cash_deposit,Are cheques accepted to my account? Mine didn't seem to work.
11060,balance_not_updated_after_cheque_or_cash_deposit,I deposited a check but my balance is still the same.
11061,balance_not_updated_after_cheque_or_cash_deposit,IM still waiting for my account to update from a cash deposit?
11062,balance_not_updated_after_cheque_or_cash_deposit,"I Submitted a cheque couple days ago, nothing happened to my account yet.Would you please check What could be the possible issue?"
11063,balance_not_updated_after_cheque_or_cash_deposit,Where is my deposit?
11064,balance_not_updated_after_cheque_or_cash_deposit,My bank statement doesn't show the cash deposit I made recently.
11065,balance_not_updated_after_cheque_or_cash_deposit,My cash deposit from a week ago hasn't shown up. I need the money - how quickly can you sort this out?
11066,balance_not_updated_after_cheque_or_cash_deposit,Why didn't my balance update after my cash or checque deposit?
11067,balance_not_updated_after_cheque_or_cash_deposit,Why is the cash deposit not showing up in my account?
11068,balance_not_updated_after_cheque_or_cash_deposit,I made a deposit of cash and check that has not been added to my balance.
11069,balance_not_updated_after_cheque_or_cash_deposit,Why hasn't my balance increased after depositing a check?
11070,balance_not_updated_after_cheque_or_cash_deposit,Why does my account not accept cash deposits?
11071,balance_not_updated_after_cheque_or_cash_deposit,What happened to the cash that I tried to deposit into my account? It's gone!
11072,balance_not_updated_after_cheque_or_cash_deposit,"I had a cheque deposited, but I still haven't seen the cash."
11073,balance_not_updated_after_cheque_or_cash_deposit,"A cheque deposit hasn't posted to my account, when will my balance update?"
11074,balance_not_updated_after_cheque_or_cash_deposit,I submitted a cash deposit to my account but it hasn't posted yet.
11075,balance_not_updated_after_cheque_or_cash_deposit,I sent a cheque  a few days ago and nothing has happened to my account yet. Can you please check on this for me?
11076,balance_not_updated_after_cheque_or_cash_deposit,Has the check I deposited cleared to I can get the cash?
11077,balance_not_updated_after_cheque_or_cash_deposit,How long does it take to process cheque deposits?
11078,balance_not_updated_after_cheque_or_cash_deposit,How come my cash deposit is not showing up. This can't be right. There must be some mistake. Where did my cash go. You better not have lost it as I need this money asap.
11079,balance_not_updated_after_cheque_or_cash_deposit,I deposited cash this morning and I am still waiting
11080,balance_not_updated_after_cheque_or_cash_deposit,Balance hasn't been updated following a cheque or cash deposit
11081,balance_not_updated_after_cheque_or_cash_deposit,I tired to deposit some cash into my account but it's not there
11082,balance_not_updated_after_cheque_or_cash_deposit,"I sent you a cheque couple days ago, nothing happened to my account yet! This is unacceptable, where is my money??"
11083,card_payment_not_recognised,I have a strange payment in my statement
11084,card_payment_not_recognised,There is a charge on my card that I did not make
11085,card_payment_not_recognised,I saw a payment i did not do
11086,card_payment_not_recognised,There is a payment that is not mine in the app.  Please advise/
11087,card_payment_not_recognised,An unauthorized payment is in my app
11088,card_payment_not_recognised,I did not make this card payment.
11089,card_payment_not_recognised,What should I do if I see a payment I didn't make?
11090,card_payment_not_recognised,I found an unauthorized card payment
11091,card_payment_not_recognised,there is a transaction on my account that i didnt make
11092,card_payment_not_recognised,I don't recall making that payment?
11093,card_payment_not_recognised,There are some payments with my card that I don't know where they are coming from. Just checked today and it's been since a couple days as well! What to I do? Can I revert this retrospectively? My card needs to be frozen immediately as well!
11094,card_payment_not_recognised,Has someone accessed my card there are payments I did not make that are showing up on the app.
11095,card_payment_not_recognised,There are some strange charges on my card that I didn't make from a few days ago.  Is my card stolen and if so should I cancel it?  Will I get refunded the charges?
11096,card_payment_not_recognised,Why would there be a payment on my account I don't recognize?
11097,card_payment_not_recognised,I have a payment I didn't do
11098,card_payment_not_recognised,There is a payment that is not mine.
